,Holiday,Year,Month,Day,Hour,Minute,DofW,Weekend,Normal,Actual,Anomaly,Unit,area
11150,0,2015,7,18,22,0,5,1,2163.200479489375,1937.8655642519088,-225.33491523746625,GWh,at
11151,0,2015,7,19,22,0,6,1,2180.278454748125,1952.4309295144778,-227.84752523364727,GWh,at
11152,0,2015,7,20,22,0,0,0,2197.1520551099998,1965.3302646283585,-231.8217904816413,GWh,at
11153,0,2015,7,21,22,0,1,0,2213.8195913702084,1976.35654261307,-237.4630487571385,GWh,at
11154,0,2015,7,22,22,0,2,0,2230.27937432875,1991.2975242654559,-238.9818500632939,GWh,at
11155,0,2015,7,23,22,0,3,0,2246.5297147908336,2013.3327052059024,-233.19700958493127,GWh,at
11156,0,2015,7,24,22,0,4,0,2262.5689235560417,2043.6808254722102,-218.88809808383144,GWh,at
11157,0,2015,7,25,22,0,5,1,2278.395311424792,2071.726169222515,-206.66914220227682,GWh,at
11158,0,2015,7,26,22,0,6,1,2294.007189196667,2097.4647277610984,-196.54246143556838,GWh,at
11159,0,2015,7,27,22,0,0,0,2309.402867672083,2134.7333811237386,-174.6694865483446,GWh,at
11160,0,2015,7,28,22,0,1,0,2324.5806576506247,2170.9762365140623,-153.60442113656245,GWh,at
11161,0,2015,7,29,22,0,2,0,2339.538869937917,2214.6687757305376,-124.87009420737922,GWh,at
11162,0,2015,7,30,22,0,3,0,2354.2743605883334,2248.394805932845,-105.87955465548839,GWh,at
11163,0,2015,7,31,22,0,4,0,2368.786850959375,2278.341528471671,-90.44532248770383,GWh,at
11164,0,2015,8,1,22,0,5,1,2383.075572665625,2309.155949126344,-73.91962353928102,GWh,at
11165,0,2015,8,2,22,0,6,1,2397.1357487310415,2337.174053225082,-59.9616955059596,GWh,at
11166,0,2015,8,3,22,0,0,0,2410.962602181667,2360.9580469044154,-50.00455527725171,GWh,at
11167,0,2015,8,4,22,0,1,0,2424.5513560570835,2389.4146226664607,-35.136733390622794,GWh,at
11168,0,2015,8,5,22,0,2,0,2437.8972333768747,2408.102286801501,-29.794946575373615,GWh,at
11169,0,2015,8,6,22,0,3,0,2450.9954571770836,2425.854496525649,-25.140960651434398,GWh,at
11170,0,2015,8,7,22,0,4,0,2463.841250486458,2450.0863969863954,-13.754853500062836,GWh,at
11171,0,2015,8,8,22,0,5,1,2476.4298363310413,2479.7743467970045,3.3445104659631397,GWh,at
11172,0,2015,8,9,22,0,6,1,2488.7564377504164,2491.910786822927,3.1543490725107404,GWh,at
11173,0,2015,8,10,22,0,0,0,2500.816277769375,2499.1507427469323,-1.665535022442782,GWh,at
11174,0,2015,8,11,22,0,1,0,2512.604579413125,2497.3903560910044,-15.214223322120688,GWh,at
11175,0,2015,8,12,22,0,2,0,2524.116565716875,2496.8442364177067,-27.272329299168177,GWh,at
11176,0,2015,8,13,22,0,3,0,2535.3474597102086,2498.6710317255997,-36.676427984608836,GWh,at
11177,0,2015,8,14,22,0,4,0,2546.2924844235417,2498.5952272357936,-47.697257187748164,GWh,at
11178,0,2015,8,15,22,0,5,1,2556.9507121364586,2503.382408013828,-53.56830412263071,GWh,at
11179,0,2015,8,16,22,0,6,1,2567.3158194185417,2500.1377564692734,-67.17806294926822,GWh,at
11180,0,2015,8,17,22,0,0,0,2577.3785184877083,2500.748014625263,-76.6305038624455,GWh,at
11181,0,2015,8,18,22,0,1,0,2587.1343586335415,2500.8011238753124,-86.33323475822908,GWh,at
11182,0,2015,8,19,22,0,2,0,2596.5788891516668,2506.416642200895,-90.16224695077199,GWh,at
11183,0,2015,8,20,22,0,3,0,2605.7076593416664,2509.542319589523,-96.16533975214361,GWh,at
11184,0,2015,8,21,22,0,4,0,2614.5162184935416,2507.4269745411925,-107.08924395234908,GWh,at
11185,0,2015,8,22,22,0,5,1,2623.0001159077087,2511.760899674946,-111.23921623276283,GWh,at
11186,0,2015,8,23,22,0,6,1,2631.154900878542,2514.537365382171,-116.61753549637069,GWh,at
11187,0,2015,8,24,22,0,0,0,2638.9761226964583,2520.690580311121,-118.28554238533752,GWh,at
11188,0,2015,8,25,22,0,1,0,2646.4593306614584,2536.626791186614,-109.83253947484445,GWh,at
11189,0,2015,8,26,22,0,2,0,2653.600074063125,2551.048845722767,-102.55122834035774,GWh,at
11190,0,2015,8,27,22,0,3,0,2660.393902202292,2557.056663556825,-103.3372386454671,GWh,at
11191,0,2015,8,28,22,0,4,0,2666.836364378125,2563.6820667874003,-103.15429759072458,GWh,at
11192,0,2015,8,29,22,0,5,1,2672.9230098810417,2569.587416346881,-103.33559353416058,GWh,at
11193,0,2015,8,30,22,0,6,1,2678.6474933704167,2565.745316901977,-112.90217646843985,GWh,at
11194,0,2015,8,31,22,0,0,0,2684.0091372539587,2562.5104090246127,-121.49872822934594,GWh,at
11195,0,2015,9,1,22,0,1,0,2689.013326594792,2556.002887838251,-133.01043875654113,GWh,at
11196,0,2015,9,2,22,0,2,0,2693.664751588125,2540.1888625694587,-153.4758890186663,GWh,at
11197,0,2015,9,3,22,0,3,0,2697.96810242875,2531.6584787026345,-166.30962372611566,GWh,at
11198,0,2015,9,4,22,0,4,0,2701.928069311875,2525.479116798227,-176.44895251364778,GWh,at
11199,0,2015,9,5,22,0,5,1,2705.5493424322917,2527.137132602086,-178.41220983020594,GWh,at
11200,0,2015,9,6,22,0,6,1,2708.8366119852085,2529.110418223049,-179.7261937621597,GWh,at
11201,0,2015,9,7,22,0,0,0,2711.794568165417,2532.1262134467793,-179.6683547186376,GWh,at
11202,0,2015,9,8,22,0,1,0,2714.4279011629164,2539.429411556262,-174.9984896066544,GWh,at
11203,0,2015,9,9,22,0,2,0,2716.7413011677086,2549.670218039089,-167.07108312861965,GWh,at
11204,0,2015,9,10,22,0,3,0,2718.7394583802084,2557.2917242761064,-161.44773410410198,GWh,at
11205,0,2015,9,11,22,0,4,0,2720.427063,2563.0273643000423,-157.39969869995775,GWh,at
11206,0,2015,9,12,22,0,5,1,2721.8088052170833,2566.9561744770363,-154.85263074004706,GWh,at
11207,0,2015,9,13,22,0,6,1,2722.8893752266667,2554.542760274416,-168.34661495225055,GWh,at
11208,0,2015,9,14,22,0,0,0,2723.6734632183334,2534.491773847806,-189.18168937052724,GWh,at
11209,0,2015,9,15,22,0,1,0,2724.1736640856248,2507.651246350361,-216.52241773526384,GWh,at
11210,0,2015,9,16,22,0,2,0,2724.4021206575,2488.161030989688,-236.24108966781205,GWh,at
11211,0,2015,9,17,22,0,3,0,2724.36386930875,2469.054194049523,-255.30967525922688,GWh,at
11212,0,2015,9,18,22,0,4,0,2724.0639464145834,2449.6140316086185,-274.4499148059649,GWh,at
11213,0,2015,9,19,22,0,5,1,2723.5073883445834,2443.212256411477,-280.2951319331064,GWh,at
11214,0,2015,9,20,22,0,6,1,2722.6992314743748,2435.8452634411924,-286.85396803318235,GWh,at
11215,0,2015,9,21,22,0,0,0,2721.6445121835413,2434.442950992951,-287.2015611905904,GWh,at
11216,0,2015,9,22,22,0,1,0,2720.3482668420834,2436.611089117048,-283.7371777250355,GWh,at
11217,0,2015,9,23,22,0,2,0,2718.81553182,2438.8645910593946,-279.9509407606056,GWh,at
11218,0,2015,9,24,22,0,3,0,2717.0513434977083,2439.6352259705664,-277.416117527142,GWh,at
11219,0,2015,9,25,22,0,4,0,2715.0607382547914,2446.923546605847,-268.1371916489443,GWh,at
11220,0,2015,9,26,22,0,5,1,2712.848752456042,2454.0718447329896,-258.7769077230523,GWh,at
11221,0,2015,9,27,22,0,6,1,2710.4204224822915,2456.8337861975956,-253.58663628469594,GWh,at
11222,0,2015,9,28,22,0,0,0,2707.7807847075,2462.330294085497,-245.45049062200314,GWh,at
11223,0,2015,9,29,22,0,1,0,2704.9348755025003,2465.7103008764375,-239.2245746260628,GWh,at
11224,0,2015,9,30,22,0,2,0,2688.66794391875,2469.3897403160167,-219.27820360273336,GWh,at
11225,0,2015,10,1,22,0,3,0,2673.3620149895833,2473.957255892903,-199.4047590966802,GWh,at
11226,0,2015,10,2,22,0,4,0,2670.1150084622914,2485.3362059183096,-184.77880254398178,GWh,at
11227,0,2015,10,3,22,0,5,1,2666.674806610625,2491.20150720039,-175.4732994102351,GWh,at
11228,0,2015,10,4,22,0,6,1,2663.046764819375,2484.110723407266,-178.9360414121088,GWh,at
11229,0,2015,10,5,22,0,0,0,2659.2362384737503,2478.751780055419,-180.4844584183311,GWh,at
11230,0,2015,10,6,22,0,1,0,2655.24858296375,2477.299857586419,-177.9487253773309,GWh,at
11231,0,2015,10,7,22,0,2,0,2651.089153674167,2481.9217696983224,-169.1673839758446,GWh,at
11232,0,2015,10,8,22,0,3,0,2646.763305985,2484.6955420181716,-162.06776396682835,GWh,at
11233,0,2015,10,9,22,0,4,0,2642.276395291875,2486.576723252423,-155.6996720394518,GWh,at
11234,0,2015,10,10,22,0,5,1,2637.63377697875,2488.3376407196633,-149.29613625908678,GWh,at
11235,0,2015,10,11,22,0,6,1,2632.840806431667,2488.5616076063293,-144.27919882533752,GWh,at
11236,0,2015,10,12,22,0,0,0,2627.902839039792,2485.0925070753633,-142.81033196442877,GWh,at
11237,0,2015,10,13,22,0,1,0,2622.82523018875,2471.2494656072927,-151.5757645814574,GWh,at
11238,0,2015,10,14,22,0,2,0,2617.6133352629167,2459.840563527717,-157.7727717351995,GWh,at
11239,0,2015,10,15,22,0,3,0,2612.2725096479166,2450.0897321632183,-162.18277748469836,GWh,at
11240,0,2015,10,16,22,0,4,0,2606.8053173062503,2444.819832684467,-161.98548462178314,GWh,at
11241,0,2015,10,17,22,0,5,1,2601.213775885208,2448.073558815397,-153.14021706981111,GWh,at
11242,0,2015,10,18,22,0,6,1,2595.502174178125,2449.5432307246315,-145.9589434534937,GWh,at
11243,0,2015,10,19,22,0,0,0,2589.675179195833,2444.6515737109703,-145.02360548486286,GWh,at
11244,0,2015,10,20,22,0,1,0,2583.737457952708,2440.4847971075797,-143.2526608451285,GWh,at
11245,0,2015,10,21,22,0,2,0,2577.6936774435417,2430.112973442078,-147.5807040014638,GWh,at
11246,0,2015,10,22,22,0,3,0,2571.548504679167,2421.4455523574247,-150.10295232174212,GWh,at
11247,0,2015,10,23,22,0,4,0,2565.3066066739584,2416.9597057906135,-148.34690088334492,GWh,at
11248,0,2015,10,24,22,0,5,1,2559.0736195302998,2411.8809818697864,-147.19263766051336,GWh,at
11249,0,2015,10,25,23,0,6,1,2552.55130294625,2400.297750386568,-152.2535525596818,GWh,at
11250,0,2015,10,26,23,0,0,0,2546.04723123375,2392.608423100304,-153.43880813344595,GWh,at
11251,0,2015,10,27,23,0,1,0,2539.465102306042,2388.945717656488,-150.519384649554,GWh,at
11252,0,2015,10,28,23,0,2,0,2532.8095831670835,2379.006436254631,-153.80314691245258,GWh,at
11253,0,2015,10,29,23,0,3,0,2526.0853408177086,2368.885523770024,-157.19981704768452,GWh,at
11254,0,2015,10,30,23,0,4,0,2519.2970422727085,2364.8780297910366,-154.41901248167187,GWh,at
11255,0,2015,10,31,23,0,5,1,2512.4476124170833,2357.7332554226473,-154.714356994436,GWh,at
11256,0,2015,11,1,23,0,6,1,2505.5381777245834,2349.1150441273844,-156.423133597199,GWh,at
11257,0,2015,11,2,23,0,0,0,2498.569531488125,2341.763083493971,-156.80644799415404,GWh,at
11258,0,2015,11,3,23,0,1,0,2491.5423260829166,2333.1553883861616,-158.386937696755,GWh,at
11259,0,2015,11,4,23,0,2,0,2484.4572138785416,2323.0152149302626,-161.44199894827898,GWh,at
11260,0,2015,11,5,23,0,3,0,2477.3148472402086,2315.3651293674634,-161.94971787274517,GWh,at
11261,0,2015,11,6,23,0,4,0,2470.1158785327084,2311.2274495594515,-158.88842897325685,GWh,at
11262,0,2015,11,7,23,0,5,1,2462.860960131667,2303.289370542819,-159.57158958884793,GWh,at
11263,0,2015,11,8,23,0,6,1,2455.5507444114583,2288.886213662715,-166.66453074874335,GWh,at
11264,0,2015,11,9,23,0,0,0,2448.1858837372915,2279.5136424354428,-168.67224130184877,GWh,at
11265,0,2015,11,10,23,0,1,0,2440.767030479167,2271.3993331486604,-169.36769733050642,GWh,at
11266,0,2015,11,11,23,0,2,0,2433.2948370070835,2262.767204857943,-170.52763214914057,GWh,at
11267,0,2015,11,12,23,0,3,0,2425.7699556910416,2257.407314240079,-168.36264145096266,GWh,at
11268,0,2015,11,13,23,0,4,0,2418.1930389010417,2252.537303264992,-165.65573563604994,GWh,at
11269,0,2015,11,14,23,0,5,1,2410.5647390018753,2244.2043748129963,-166.36036418887898,GWh,at
11270,0,2015,11,15,23,0,6,1,2402.8857083691664,2234.4598356681677,-168.42587270099875,GWh,at
11271,0,2015,11,16,23,0,0,0,2395.1862338304168,2233.0813112337396,-162.10492259667717,GWh,at
11272,0,2015,11,17,23,0,1,0,2387.4942301872916,2234.340192885518,-153.15403730177377,GWh,at
11273,0,2015,11,18,23,0,2,0,2379.810347379375,2233.918928498296,-145.89141888107906,GWh,at
11274,0,2015,11,19,23,0,3,0,2372.1352353418747,2229.971464288551,-142.16377105332367,GWh,at
11275,0,2015,11,20,23,0,4,0,2364.4695440095834,2218.4034744298356,-146.06606957974782,GWh,at
11276,0,2015,11,21,23,0,5,1,2356.8139233177085,2196.1591525588124,-160.65477075889612,GWh,at
11277,0,2015,11,22,23,0,6,1,2349.1690232062497,2181.6494825981654,-167.5195406080843,GWh,at
11278,0,2015,11,23,23,0,0,0,2341.5354936152085,2167.632896483361,-173.90259713184741,GWh,at
11279,0,2015,11,24,23,0,1,0,2333.9139844741667,2156.028925336449,-177.8850591377177,GWh,at
11280,0,2015,11,25,23,0,2,0,2326.30514571875,2139.578905061821,-186.7262406569289,GWh,at
11281,0,2015,11,26,23,0,3,0,2318.70962729375,2124.8587143595228,-193.85091293422738,GWh,at
11282,0,2015,11,27,23,0,4,0,2311.12807912875,2114.0312966684473,-197.09678246030262,GWh,at
11283,0,2015,11,28,23,0,5,1,2303.5611511593747,2106.9773734705345,-196.5837776888402,GWh,at
11284,0,2015,11,29,23,0,6,1,2296.0094933200003,2099.817709499152,-196.1917838208483,GWh,at
11285,0,2015,11,30,23,0,0,0,2288.4737555514585,2085.7998633659618,-202.6738921854967,GWh,at
11286,0,2015,12,1,23,0,1,0,2280.9544185377085,2069.6116013836786,-211.34281715402994,GWh,at
11287,0,2015,12,2,23,0,2,0,2273.449373567292,2053.756088764411,-219.69328480288095,GWh,at
11288,0,2015,12,3,23,0,3,0,2265.9542729393747,2041.7162012400504,-224.23807169932434,GWh,at
11289,0,2015,12,4,23,0,4,0,2258.4647689547915,2032.5015769415659,-225.96319201322558,GWh,at
11290,0,2015,12,5,23,0,5,1,2250.976513928333,2022.5729821142716,-228.40353181406158,GWh,at
11291,0,2015,12,6,23,0,6,1,2243.4851601595833,2009.869720066273,-233.61544009331033,GWh,at
11292,0,2015,12,7,23,0,0,0,2235.98635994375,2001.9468781375606,-234.03948180618931,GWh,at
11293,0,2015,12,8,23,0,1,0,2228.4757655912504,1992.7802264535385,-235.69553913771188,GWh,at
11294,0,2015,12,9,23,0,2,0,2220.9490294116663,1986.2869523510624,-234.6620770606039,GWh,at
11295,0,2015,12,10,23,0,3,0,2213.401803699792,1981.7545448712292,-231.6472588285626,GWh,at
11296,0,2015,12,11,23,0,4,0,2205.82974076125,1978.9699772299343,-226.8597635313156,GWh,at
11297,0,2015,12,12,23,0,5,1,2198.228492905625,1971.712633293141,-226.51585961248406,GWh,at
11298,0,2015,12,13,23,0,6,1,2190.5937124277084,1957.529595572536,-233.06411685517241,GWh,at
11299,0,2015,12,14,23,0,0,0,2182.921051633125,1941.495434905404,-241.42561672772104,GWh,at
11300,0,2015,12,15,23,0,1,0,2175.206162831458,1929.604354557634,-245.6018082738242,GWh,at
11301,0,2015,12,16,23,0,2,0,2167.4155087602085,1920.8953826827462,-246.52012607746224,GWh,at
11302,0,2015,12,17,23,0,3,0,2159.554931884375,1909.5870516431153,-249.96788024125976,GWh,at
11303,0,2015,12,18,23,0,4,0,2151.65578509,1896.4322817811455,-255.22350330885433,GWh,at
11304,0,2015,12,19,23,0,5,1,2143.716758646458,1885.2227893523586,-258.4939692940993,GWh,at
11305,0,2015,12,20,23,0,6,1,2135.736394241875,1877.130245445447,-258.6061487964282,GWh,at
11306,0,2015,12,21,23,0,0,0,2127.7130615947917,1872.5501100065846,-255.16295158820708,GWh,at
11307,0,2015,12,22,23,0,1,0,2119.6449303258337,1866.3482900156635,-253.29664031017023,GWh,at
11308,0,2015,12,23,23,0,2,0,2111.5299357804165,1861.6233820895743,-249.9065536908422,GWh,at
11309,0,2015,12,24,23,0,3,0,2103.365737255833,1858.077206199994,-245.28853105583926,GWh,at
11310,0,2015,12,25,23,0,4,0,2095.1496664595834,1854.7620180271442,-240.38764843243916,GWh,at
11311,0,2015,12,26,23,0,5,1,2086.8786633581253,1853.1608369210533,-233.71782643707206,GWh,at
11312,0,2015,12,27,23,0,6,1,2078.549195493542,1849.2692261483942,-229.27996934514772,GWh,at
11313,0,2015,12,28,23,0,0,0,2070.1571553733334,1844.882921051155,-225.27423432217824,GWh,at
11314,0,2015,12,29,23,0,1,0,2061.697728421875,1841.6262278480247,-220.07150057385047,GWh,at
11315,0,2015,12,30,23,0,2,0,2053.165220630625,1841.296288962505,-211.86893166811979,GWh,at
11316,0,2015,12,31,23,0,3,0,2042.9914849139584,1842.5874990242962,-200.40398588966218,GWh,at
11317,0,2016,1,1,23,0,4,0,2031.3413371839586,1843.8761219482128,-187.46521523574575,GWh,at
11318,0,2016,1,2,23,0,5,1,2019.69118944875,1840.8793346819914,-178.81185476675864,GWh,at
11319,0,2016,1,3,23,0,6,1,2008.004998661875,1826.2434482040817,-181.76155045779342,GWh,at
11320,0,2016,1,4,23,0,0,0,1996.2514602822919,1811.8817138293846,-184.3697464529073,GWh,at
11321,0,2016,1,5,23,0,1,0,1984.4338710252084,1798.7983129421027,-185.6355580831057,GWh,at
11322,0,2016,1,6,23,0,2,0,1972.5550669772917,1788.0111973942182,-184.5438695830735,GWh,at
11323,0,2016,1,7,23,0,3,0,1960.6175056291668,1781.2015030163845,-179.41600261278222,GWh,at
11324,0,2016,1,8,23,0,4,0,1948.6233304147918,1777.5697738457504,-171.05355656904135,GWh,at
11325,0,2016,1,9,23,0,5,1,1936.5744220591666,1777.7514792588747,-158.8229428002919,GWh,at
11326,0,2016,1,10,23,0,6,1,1924.47243985375,1774.6481895945515,-149.8242502591986,GWh,at
11327,0,2016,1,11,23,0,0,0,1912.318855103125,1765.1095118592966,-147.20934324382847,GWh,at
11328,0,2016,1,12,23,0,1,0,1900.1149785041664,1756.419078869191,-143.69589963497538,GWh,at
11329,0,2016,1,13,23,0,2,0,1887.8619827052082,1749.6118327866618,-138.2501499185464,GWh,at
11330,0,2016,1,14,23,0,3,0,1875.560921046875,1741.918506002027,-133.6424150448479,GWh,at
11331,0,2016,1,15,23,0,4,0,1863.174271363125,1735.9285293350265,-127.24574202809845,GWh,at
11332,0,2016,1,16,23,0,5,1,1850.6607808533333,1736.51457586015,-114.14620499318335,GWh,at
11333,0,2016,1,17,23,0,6,1,1838.0166087093749,1728.901867972854,-109.11474073652084,GWh,at
11334,0,2016,1,18,23,0,0,0,1825.2454939260415,1720.046019256254,-105.19947466978738,GWh,at
11335,0,2016,1,19,23,0,1,0,1812.3511754933334,1711.9961524825856,-100.3550230107478,GWh,at
11336,0,2016,1,20,23,0,2,0,1799.33739240125,1696.6803579466896,-102.65703445456052,GWh,at
11337,0,2016,1,21,23,0,3,0,1786.2078836502085,1686.9562499630968,-99.25163368711173,GWh,at
11338,0,2016,1,22,23,0,4,0,1772.9663882397917,1687.3379767091458,-85.62841153064596,GWh,at
11339,0,2016,1,23,23,0,5,1,1759.61664516,1683.2774008457727,-76.33924431422724,GWh,at
11340,0,2016,1,24,23,0,6,1,1746.1623934008333,1676.5081909673108,-69.65420243352241,GWh,at
11341,0,2016,1,25,23,0,0,0,1732.6073719627084,1665.643986207707,-66.96338575500135,GWh,at
11342,0,2016,1,26,23,0,1,0,1718.9553198452084,1658.3465633838011,-60.60875646140721,GWh,at
11343,0,2016,1,27,23,0,2,0,1705.209976033125,1653.2226310780159,-51.987344955109165,GWh,at
11344,0,2016,1,28,23,0,3,0,1691.3750795220833,1646.2075006984214,-45.16757882366187,GWh,at
11345,0,2016,1,29,23,0,4,0,1677.4543693116666,1638.2906199778465,-39.16374933382008,GWh,at
11346,0,2016,1,30,23,0,5,1,1663.4500225377085,1624.9238310503322,-38.52619148737631,GWh,at
11347,0,2016,1,31,23,0,6,1,1649.3629719041664,1615.7725248595527,-33.59044704461371,GWh,at
11348,0,2016,2,1,23,0,0,0,1635.1977047170833,1622.71571876501,-12.481985952073273,GWh,at
11349,0,2016,2,2,23,0,1,0,1620.9618155960416,1627.7482022295474,6.786386633505799,GWh,at
11350,0,2016,2,3,23,0,2,0,1606.6628991666666,1627.5769893181084,20.91409015144177,GWh,at
11351,0,2016,2,4,23,0,3,0,1592.3085500585414,1624.4820875025825,32.17353744404113,GWh,at
11352,0,2016,2,5,23,0,4,0,1577.9063629020832,1621.4205126478612,43.51414974577801,GWh,at
11353,0,2016,2,6,23,0,5,1,1563.4639323216668,1612.4655045479315,49.00157222626467,GWh,at
11354,0,2016,2,7,23,0,6,1,1548.988852948125,1602.9808760126014,53.99202306447637,GWh,at
11355,0,2016,2,8,23,0,0,0,1534.488719410625,1596.2670641595644,61.77834474893939,GWh,at
11356,0,2016,2,9,23,0,1,0,1519.9711263295833,1585.478629715835,65.50750338625176,GWh,at
11357,0,2016,2,10,23,0,2,0,1505.4436683349998,1573.845373625797,68.40170529079728,GWh,at
11358,0,2016,2,11,23,0,3,0,1490.913940056875,1569.5581164570483,78.64417640017336,GWh,at
11359,0,2016,2,12,23,0,4,0,1476.3909308127083,1563.4532336525751,87.06230283986679,GWh,at
11360,0,2016,2,13,23,0,5,1,1461.8778835325,1553.038962221069,91.16107868856898,GWh,at
11361,0,2016,2,14,23,0,6,1,1447.3770603916666,1536.1351273646815,88.75806697301482,GWh,at
11362,0,2016,2,15,23,0,0,0,1432.9040200922916,1520.7577408764198,87.8537207841282,GWh,at
11363,0,2016,2,16,23,0,1,0,1418.473671558125,1503.590202359719,85.11653080159385,GWh,at
11364,0,2016,2,17,23,0,2,0,1404.09334390875,1483.6108249415481,79.51748103279806,GWh,at
11365,0,2016,2,18,23,0,3,0,1389.7703662645833,1474.0451480909812,84.27478182639788,GWh,at
11366,0,2016,2,19,23,0,4,0,1375.5120677504167,1465.3259333028766,89.8138655524599,GWh,at
11367,0,2016,2,20,23,0,5,1,1361.3257774810415,1448.684182497557,87.35840501651546,GWh,at
11368,0,2016,2,21,23,0,6,1,1347.218824576875,1430.1100872172,82.89126264032507,GWh,at
11369,0,2016,2,22,23,0,0,0,1333.1985381575,1414.0960361359237,80.89749797842364,GWh,at
11370,0,2016,2,23,23,0,1,0,1319.272247338125,1403.8383055339073,84.56605819578226,GWh,at
11371,0,2016,2,24,23,0,2,0,1305.4472812439583,1394.9344630907387,89.48718184678046,GWh,at
11372,0,2016,2,25,23,0,3,0,1291.7309689945835,1387.4630178785685,95.73204888398504,GWh,at
11373,0,2016,2,26,23,0,4,0,1278.1306397,1375.0771634712867,96.94652377128659,GWh,at
11374,0,2016,2,27,23,0,5,1,1264.6536224858335,1352.696285762595,88.04266327676146,GWh,at
11375,0,2016,2,28,23,0,6,1,1254.7654649764584,1326.019119315035,71.25365433857655,GWh,at
11376,0,2016,3,1,23,0,1,0,1238.0956924402083,1288.4212957238512,50.32560328364298,GWh,at
11377,0,2016,3,2,23,0,2,0,1225.0335562866667,1266.5174428542907,41.48388656762404,GWh,at
11378,0,2016,3,3,23,0,3,0,1212.1262334266667,1251.5861924912565,39.45995906458984,GWh,at
11379,0,2016,3,4,23,0,4,0,1199.377332409375,1242.9667359299874,43.58940352061245,GWh,at
11380,0,2016,3,5,23,0,5,1,1186.7904617752083,1223.4716577586285,36.68119598342014,GWh,at
11381,0,2016,3,6,23,0,6,1,1174.3692300741666,1206.4594030485712,32.090172974404595,GWh,at
11382,0,2016,3,7,23,0,0,0,1162.1172458510416,1188.6115678246063,26.494321973564638,GWh,at
11383,0,2016,3,8,23,0,1,0,1150.03811765625,1170.8345418849706,20.796424228720525,GWh,at
11384,0,2016,3,9,23,0,2,0,1138.1354540289583,1152.8657797239773,14.730325695019019,GWh,at
11385,0,2016,3,10,23,0,3,0,1126.4128635152083,1129.7705914692613,3.3577279540529616,GWh,at
11386,0,2016,3,11,23,0,4,0,1114.873954669375,1109.4419321043579,-5.432022565017178,GWh,at
11387,0,2016,3,12,23,0,5,1,1103.5223360314583,1090.1367400734553,-13.385595958003023,GWh,at
11388,0,2016,3,13,23,0,6,1,1092.3616161466666,1071.4646153428732,-20.89700080379339,GWh,at
11389,0,2016,3,14,23,0,0,0,1081.3940088722918,1052.3817210712584,-29.01228780103338,GWh,at
11390,0,2016,3,15,23,0,1,0,1070.6274744483333,1034.32354005003,-36.30393439830323,GWh,at
11391,0,2016,3,16,23,0,2,0,1060.0492167183334,1016.5182888924213,-43.530927825912045,GWh,at
11392,0,2016,3,17,23,0,3,0,1049.6431611535418,995.1513649001059,-54.49179625343584,GWh,at
11393,0,2016,3,18,23,0,4,0,1039.4132591187501,971.2099398140286,-68.2033193047215,GWh,at
11394,0,2016,3,19,23,0,5,1,1029.363461984375,948.6166661295252,-80.74679585484967,GWh,at
11395,0,2016,3,20,23,0,6,1,1019.4977211147916,917.2323456070649,-102.26537550772673,GWh,at
11396,0,2016,3,21,23,0,0,0,1009.8199878808333,883.5047079342248,-126.31527994660848,GWh,at
11397,0,2016,3,22,23,0,1,0,1000.334213656875,855.446953104135,-144.88726055274003,GWh,at
11398,0,2016,3,23,23,0,2,0,991.0443498029167,827.6304253846002,-163.41392441831647,GWh,at
11399,0,2016,3,24,23,0,3,0,981.954347689375,802.9593153079217,-178.99503238145337,GWh,at
11400,0,2016,3,25,23,0,4,0,973.0681586910417,781.9574646961883,-191.11069399485348,GWh,at
11401,0,2016,3,26,23,0,5,1,964.2421061728261,770.6432716821165,-193.59883449070958,GWh,at
11402,0,2016,3,27,22,0,6,1,955.9230254895833,762.3295378585032,-193.59348763108017,GWh,at
11403,0,2016,3,28,22,0,0,0,947.6719840264583,757.151741005274,-190.52024302118434,GWh,at
11404,0,2016,3,29,22,0,1,0,939.64056114375,759.7657228269172,-179.87483831683278,GWh,at
11405,0,2016,3,30,22,0,2,0,931.8340286849999,762.8203215708971,-169.01370711410277,GWh,at
11406,0,2016,3,31,22,0,3,0,924.253175486875,761.2908781808359,-162.9622973060391,GWh,at
11407,0,2016,4,1,22,0,4,0,916.9005641970833,757.7416330803447,-159.1589311167386,GWh,at
11408,0,2016,4,2,22,0,5,1,909.7852120052083,749.5696601585373,-160.21555184667102,GWh,at
11409,0,2016,4,3,22,0,6,1,902.916136106875,744.2117197682686,-158.7044163386064,GWh,at
11410,0,2016,4,4,22,0,0,0,896.30235369125,741.7936633550447,-154.5086903362053,GWh,at
11411,0,2016,4,5,22,0,1,0,889.9528819543749,739.4015272450597,-150.5513547093152,GWh,at
11412,0,2016,4,6,22,0,2,0,883.8767380954167,739.3733960878317,-144.50334200758505,GWh,at
11413,0,2016,4,7,22,0,3,0,878.0829392995834,739.0237590667044,-139.05918023287893,GWh,at
11414,0,2016,4,8,22,0,4,0,872.580502756875,736.4401045961649,-136.1403981607101,GWh,at
11415,0,2016,4,9,22,0,5,1,867.3784456677084,737.5195277721813,-129.85891789552716,GWh,at
11416,0,2016,4,10,22,0,6,1,862.4857852264585,737.2605608278959,-125.22522439856255,GWh,at
11417,0,2016,4,11,22,0,0,0,857.9115386183333,735.3674202444718,-122.54411837386158,GWh,at
